supplier_name,invoice_date,due_date,invoice_number,total_amount,vat,currency_code,ocr_number,message,bank_giro,is_fake
Hyper Laser Printer Studio,1995-06-25,1995-07-25,157,13334,2666,SEK,2301197632557,Delicious,5554-1742,False
Goldin,2003-04-16,2003-05-16,148,62006,12401,SEK,3216502406936,Air tough pull guarded tick,3689-1927,False
Bamtechnology,1998-11-11,1998-12-11,9,76541,15308,SEK,9120436918939,Wipe succinct,1830-1010,False
MonkeyFood & CO,2005-12-15,2006-01-14,34,68976,13795,SEK,9459549089216,Afraid,2053-2305,False
Konbetam,2012-09-22,2012-10-22,27,40902,8180,SEK,0597659322031,Receptive railway round ink rod pray,7277-9556,False
Vaiajob,2021-09-16,2021-10-16,91,75078,15015,SEK,9609481232634,Snore talented screeching youthful dysfunctional secretive poison,7973-7110,False
Subbam,1987-06-29,1987-07-29,36,65549,13109,SEK,3947636448762,Ugliest spiders legs opposite ugly,3105-6583,False
Volzim,2003-09-04,2003-10-04,48,75334,15066,SEK,4220053156048,Unwieldy bang,6128-9344,False
Skogstollens Media,2002-10-03,2002-11-02,88,118211,23642,SEK,9076453587140,Rich clumsy,1473-4982,True
Iszataxon,2001-01-15,2001-02-14,25,116080,23216,SEK,2024494842758,Murky tray attend enchanted coordinated icicle,2687-7910,False
Volzim,2010-03-01,2010-03-31,127,98253,19650,SEK,0875242945470,Ten sea rock beautiful bubble include,6128-9344,False
haytom,2013-07-04,2013-08-03,93,79983,15996,SEK,2815265286012,Arm gainful,5669-6982,False
HMD,2013-08-23,2013-09-22,28,145491,29098,SEK,2331326998595,Scintillating vacation careful dispensable cumbersome subdued natural canvas,6664-8304,False
stimdexon,2006-06-08,2006-07-08,111,69295,13859,SEK,8840682923710,Quick necessary mark waste crash request provide time,4614-9134,False
Iszataxon,2007-06-13,2007-07-13,103,82853,16570,SEK,9310687649628,Mom earth vacuous,2687-7910,False
tankix,2013-01-02,2013-02-01,28,129707,25941,SEK,3006440630550,Cycle elfin carpenter faint argue irate haircut produce,3957-4249,False
Konkity,2020-03-02,2020-04-01,82,41152,8230,SEK,1006466586902,Vivacious number mark ticket,2160-2248,False
MonkeyFood & CO,2007-09-06,2007-10-06,55,71162,14232,SEK,1045483214338,Synonymous violet cellar,2053-2305,False
Fintechnology,1989-05-30,1989-06-29,34,50330,10066,SEK,8866196386979,Uneven boring,6655-8131,False
Konkity,2014-02-02,2014-03-04,8,34792,6958,SEK,2466049583173,Memory mouth overjoyed expensive,2160-2248,False
Vaiajob,2023-08-07,2023-09-06,114,107329,21465,SEK,9005946836897,Tightfisted circle red wrist sincere,7973-7110,False
Lambam,2014-11-02,2014-12-02,55,84795,16959,SEK,8421337388839,Whisper picture frame,7145-9697,False
Soltech,2004-01-21,2004-02-20,144,81775,16355,SEK,5700250331337,Explain room skirt paltry lamp pop amazing,5299-5164,False
Tonlatline,2017-12-16,2018-01-15,174,104548,20909,SEK,2374647159158,Slap beg wound sincere door,3626-3952,False
MEDinix,2002-08-23,2002-09-22,62,47828,9565,SEK,5432754807188,Shiver gainful handy ducks tickle,6265-8059,False
MoneyMakers AB,1992-01-15,1992-02-14,12,102714,20542,SEK,8902853374121,Boorish wide chicken grease sail,3366-1125,False
HMD,2024-02-27,2024-03-28,156,143834,28766,SEK,6865082041559,Horse obtainable shame unwieldy hospitable mess up,6664-8304,False
All You Need - Construction,1992-02-03,1992-03-04,79,53940,10788,SEK,0694385201686,Awful use reaction dress air lopsided whole,1513-3077,False
Fixviahow,2004-03-09,2004-04-08,10,44310,8862,SEK,4824770586161,Program step brick,5071-6349,False
Cafféet,2019-03-15,2019-04-14,149,67699,13539,SEK,8693862185489,Bee,4139-2648,False
MoneyMakers AB,1992-03-15,1992-04-14,14,85032,17006,SEK,5441834685175,Route trucks milky fresh righteous unkempt,3366-1125,False
Scott's,2019-04-26,2019-05-26,78,109732,21946,SEK,6553460322524,Frame charge loutish necessary pop waiting,1431-7978,False
Icedexon,2025-08-31,2025-09-30,242,108634,21726,SEK,8144900036680,Bathe,6880-6397,False
Sälj Toppen,2009-04-09,2009-05-09,32,89794,17958,SEK,6587401944244,Awake discover,2199-6152,False
Cafféet,2018-09-16,2018-10-16,143,67050,13410,SEK,0273339581251,Bizarre hospitable copper unkempt train,4139-2648,False
Fintexon,1998-06-21,1998-07-21,39,98342,19668,SEK,4403834063465,Interrupt meeting different,1082-8176,False
O - tinzap,2009-04-05,2009-05-05,51,129369,25873,SEK,4611853486389,Hole wheel,5834-8517,False
Planetbam,2011-06-25,2011-07-25,27,129481,25896,SEK,5065155733882,Thirsty remember camp exultant parsimonious,5423-3150,False
Icedexon,2011-01-17,2011-02-16,64,95226,19045,SEK,6496806411157,Pinch underwear kittens hands important tough,6880-6397,False
eRörmockeriet,2014-02-06,2014-03-08,3,69073,13814,SEK,8978042342583,Slow busy throat lamp private cumbersome,5613-7300,False
GotteButiken.nu,2002-10-21,2002-11-20,79,44641,8928,SEK,4068734110656,Weigh,4704-4664,False
Basedrill,1997-02-22,1997-03-24,1,58288,11657,SEK,3684488540848,Well-to-do judge psychotic cure slimy unruly collar,4314-7511,False
MEDinix,2010-06-12,2010-07-12,157,46512,9302,SEK,0207864601613,Channel innate flight earth striped romantic grab,6265-8059,False
Subbam,1989-07-18,1989-08-17,61,65140,13028,SEK,4664547993518,Tart prose volleyball,3105-6583,False
Tonlatline,2018-10-12,2018-11-11,184,79088,15817,SEK,6161249647516,Repair hate different respect lace,3626-3952,False
Målarstugan,2008-01-03,2008-02-02,51,28745,5749,SEK,9928263219175,Decisive hot eyes loose,2673-2214,False
Labhouse,1990-05-05,1990-06-04,21,101993,20398,SEK,2003253013017,Charming direction scold cellar,7903-2975,False
Konbetam,2014-07-14,2014-08-13,49,48403,9680,SEK,0090869489584,Cynical fang grotesque second sip,7277-9556,False
HMD,2014-07-19,2014-08-18,39,99991,19998,SEK,9380754887955,Eminent pretend testy save,6664-8304,False
Subbam,1986-12-31,1987-01-30,30,94537,18907,SEK,1728288839249,Action thrill grandmother five badge thoughtful impossible,3105-6583,False
Condoncare,2018-07-20,2018-08-19,123,109375,21875,SEK,9502822172611,Appliance coal obey weight pie right paste bird,7853-5747,False
stimdexon,2011-09-10,2011-10-10,175,70731,14146,SEK,9873175190017,Skinny men dogs rich,4614-9134,False
stimdexon,2010-07-17,2010-08-16,161,67771,13554,SEK,4429899142118,Difficult confess nut shelf,4614-9134,False
MoneyMakers AB,1994-11-30,1994-12-30,47,115281,23056,SEK,8223597022375,Second-hand,3366-1125,False
Condoncare,2011-01-28,2011-02-27,32,98408,19681,SEK,3141680270427,Rock fear watery protect tranquil carve wait pocket,7853-5747,False
Tonlatline,2005-04-23,2005-05-23,20,105863,21172,SEK,8370087149737,Remove sack,3626-3952,False
Vaiajob,2025-03-29,2025-04-28,134,99267,19853,SEK,8903939599004,Spotless plastic rotten,7973-7110,False
dElia,2019-07-29,2019-08-28,71,100443,20088,SEK,1801898885850,Far-flung step kiss add skate kindly majestic,4805-5313,False
zummaity,2017-09-13,2017-10-13,77,27047,5409,SEK,3136068114304,Silly ill hospitable throat snobbish squash sincere,4852-8616,False
Oyocy,1993-12-13,1994-01-12,17,60951,12190,SEK,6917670375335,Front zebra porter spiders size pop tumble elated,6146-6876,False
Ventotam,1996-07-23,1996-08-22,40,40479,8095,SEK,7810420805801,Ducks oatmeal,5587-8078,False
Sommarkollot,2012-02-27,2012-03-28,122,35526,7105,SEK,6702052353963,Bells science brown toothsome name excited,3570-1150,False
geonti,2018-04-28,2018-05-28,94,105502,21100,SEK,4673398376509,Shiver bear dead aunt rock,5643-6496,False
Cityelectronics,1994-08-21,1994-09-20,99,108059,21611,SEK,9219284825053,Doubt amused occur miscreant plough ambitious,1790-1315,False
dElia,2020-02-24,2020-03-25,78,91870,18374,SEK,8155315298392,Church invent abusive guide,4805-5313,False
Buttler.ai,1996-07-30,1996-08-29,6,68090,13618,SEK,2417268510892,Vigorous possess,7383-9359,False
Subbam,1994-10-20,1994-11-19,125,70090,14018,SEK,0007803280473,Cracker quarrelsome rate divide,3105-6583,False
Basedrill,2002-06-26,2002-07-26,66,67461,13492,SEK,8481765369909,Wood,4314-7511,False
Volzim,2015-04-04,2015-05-04,189,125964,25192,SEK,8306212001575,Afraid,6128-9344,False
geonti,2022-12-03,2023-01-02,150,3733128,17776,SEK,3560976730515,Standing sparkle gun internal desert tasteless enchanting,5643-6496,True
Sälj Toppen,2028-04-29,2028-05-29,264,81971,16394,SEK,1635763023241,Far-flung,2199-6152,False
GUBA,2021-11-24,2021-12-24,136,105121,21024,SEK,4247090474993,Wakeful elbow observation motion ultra town,6232-4322,False
Bamtechnology,2007-11-24,2007-12-24,119,68171,13634,SEK,0776145684606,Recess bruise smell party zebra different temporary freezing,1830-1010,False
parambu,2002-08-22,2002-09-21,7,99976,19995,SEK,4450175872814,Encouraging resonant vein rose wry hill uncle shiny,7079-7287,False
Fixviahow,2006-02-27,2006-03-29,34,32081,6416,SEK,5331864039684,Circle plate coordinated few erect synonymous,5071-6349,False
Icedexon,2025-05-03,2025-06-02,238,117898,23579,SEK,3697589079540,Muddle design quaint curved bridge regular incompetent,6880-6397,False
O - tinzap,2017-01-23,2017-02-22,146,98487,19697,SEK,2798807489403,Grandfather slow cure,5834-8517,False
EAcee,2017-11-02,2017-12-02,147,68642,13728,SEK,6548517307270,Shoe bike pale halting agreeable clumsy,5561-2261,False
Management Consultant Shop,2001-07-22,2001-08-21,136,94358,18871,SEK,9279689721000,Top unarmed lunch rapid well-made,6560-7251,False
Konkity,2014-05-03,2014-06-02,11,53820,10764,SEK,5650608596828,Mint salty tour breathe frog command window reject,2160-2248,False
O - tinzap,2017-03-24,2017-04-23,148,80746,16149,SEK,8059533125785,Door,5834-8517,False
Icedexon,2013-08-04,2013-09-03,95,104908,20981,SEK,0763583750560,Plant jam acid sedate ruin bumpy crabby intelligent,6880-6397,False
Faxquote,2009-05-09,2009-06-08,57,85898,17179,SEK,8033557011957,River mammoth bath silent,1182-5817,False
Konkity,2015-08-26,2015-09-25,27,51081,10216,SEK,9782332898083,Drunk internal shape,2160-2248,False
Vapor Invoicing,1983-03-24,1983-04-23,36,16514,3302,SEK,6306598141427,Heat limit route,5304-3816,False
Bamtechnology,2003-07-18,2003-08-17,66,69890,13978,SEK,0103588409757,Camp lame embarrass,1830-1010,False
Codetone,1991-12-23,1992-01-22,10,102748,20549,SEK,0181395168899,Cable dock necessary purpose,2288-8606,False
Openace,1997-08-13,1997-09-12,56,123069,24613,SEK,1657481425789,Fearful industrious claim ocean harmonious,4009-5663,False
rhyive,2000-06-18,2000-07-18,56,82332,16466,SEK,5424054769713,X-ray swift belligerent battle hobbies scarce side alive,4660-8691,False
Nicklas Nyckel & Cykel,1987-01-18,1987-02-17,19,122860,24572,SEK,9583284502313,Sniff,1523-7167,False
Fintexon,1995-11-04,1995-12-04,7,83781,16756,SEK,2230846079276,Neat whine teeth unwieldy trains worthless,1082-8176,False
Management Consultant Shop,2006-11-23,2006-12-23,201,101965,20393,SEK,9682999137066,Reflect race mine,6560-7251,False
O - tinzap,2021-06-01,2021-07-01,199,132558,26511,SEK,5219230795131,Fold concentrate town crow handsomely,5834-8517,False
Guadtrans,2018-08-04,2018-09-03,84,128859,25771,SEK,5043651421344,Command action fowl grass obtain bent psychedelic clean,6139-2023,False
Målarstugan,2005-11-14,2005-12-14,25,54772,10954,SEK,6153789669356,Left,2673-2214,False
Pelles Pizza,2010-10-01,2010-10-31,24,65574,13114,SEK,5840779116163,Standing quaint steadfast deranged,2130-5321,False
Cityelectronics,1991-07-08,1991-08-07,61,115116,23023,SEK,8213374268473,Soggy apparatus route march fire flawless comparison maddening,1790-1315,False
Openace,1997-02-14,1997-03-16,50,116338,23267,SEK,2080565385549,Label empty ground brainy descriptive materialistic,4009-5663,False
dElia,2024-01-04,2024-02-03,125,97804,19560,SEK,7425718870357,Sore blot polite profit kaput,4805-5313,False
geonti,2032-04-14,2032-05-14,264,94836,18967,SEK,4426656844845,Chance sound cart shiver scorch thunder zinc dime,5643-6496,False
Iszataxon,2003-12-31,2004-01-30,61,105542,21108,SEK,5068199764954,Unused cynical,2687-7910,False
pyrolith,2005-04-13,2005-05-13,145,106190,21238,SEK,2454668990358,Digestion plant,6747-2233,False
Tonlatline,2003-11-30,2003-12-30,3,77676,15535,SEK,5269043160965,Squeal coach present,3626-3952,False
Ventotam,1994-06-04,1994-07-04,14,42966,8593,SEK,0630834267712,Mine border office attractive,5587-8078,False
Funholdings,1991-02-11,1991-03-13,121,5413338,17185,SEK,9450704762465,Substantial tooth grotesque tight,4197-1649,True
Y - corporation,1998-10-31,1998-11-30,4,111000,22200,SEK,4196346659883,Absorbing,1597-6707,False
Cityelectronics,1994-05-23,1994-06-22,96,127178,25435,SEK,5500137508135,Punish scissors able curved,1790-1315,False
Lambam,2019-06-09,2019-07-09,111,87257,17451,SEK,9977455620393,Rings abrupt watch,7145-9697,False
Volzim,2003-06-06,2003-07-06,45,105904,21180,SEK,2093615386243,Rule,6128-9344,False
Openace,1993-01-06,1993-02-05,0,122048,24409,SEK,6423669454983,Hesitant,4009-5663,False
Avamm,2000-05-31,2000-06-30,149,78307,15661,SEK,6536933910983,Wash liquid mine,7223-8843,False
Tonlatline,2019-09-07,2019-10-07,195,124304,24860,SEK,4813325374652,Obey worried possessive terrify,3626-3952,False
Klasses,1999-03-01,1999-03-31,61,69497,13899,SEK,2682664227140,Loud selective snail uptight,7900-6854,False
Uniis,2000-08-09,2000-09-08,13,72756,14551,EUR,2064925336731,Mask thin,4816-2408,True
geonti,2020-02-17,2020-03-18,116,88026,17605,SEK,0199475906137,Desk reflect dusty,5643-6496,False
Konbetam,2019-01-19,2019-02-18,104,49122,9824,SEK,5711564076872,Boundless nod drink fence living,7277-9556,False
Göstas Elfel,1999-05-03,1999-06-02,88,78002,15600,SEK,4738928386888,Multiply wink bizarre symptomatic peep flippant stage helpless,6783-2634,False
Nicklas Nyckel & Cykel,2001-12-30,2002-01-29,201,111356,22271,SEK,6083291772622,Skip rotten snakes hypnotic,1523-7167,False
All You Need - Construction,1991-02-08,1991-03-10,67,26406,5281,SEK,4278543078586,Afford male bells,1513-3077,False
bamhow,1999-10-25,1999-11-24,67,54188,10837,SEK,9468942334921,Skillful trains pin simple cave seashore,4994-4531,False
dElia,2025-12-24,2026-01-23,149,50792,10158,SEK,7347062763790,Gate zebra,4805-5313,False
geonti,2031-05-20,2031-06-19,253,93478,18695,SEK,9407296156324,Launch humdrum scatter enchanted grouchy room,5643-6496,False
GUBA,2023-05-18,2023-06-17,154,108038,21607,SEK,9517367239559,Reflect license talk nest profit haircut trace,6232-4322,False
GotteButiken.nu,2014-09-18,2014-10-18,224,51018,10203,SEK,6732576156998,Smile part handsomely alert five calendar street,4704-4664,False
U - code,2000-10-27,2000-11-26,29,131025,26205,SEK,3345036431563,Poke elite momentous,4297-6159,False
Buttler.ai,2006-06-08,2006-07-08,126,56907,11381,SEK,5949665061241,Water sloppy kitty kiss feigned continue decay thin,7383-9359,False
Hyper Laser Printer Studio,1983-08-27,1983-09-26,13,17859,3571,SEK,1632589302701,Tin quizzical dreary,5554-1742,False
app.thing,2000-08-21,2000-09-20,133,70743,14148,SEK,4803817513156,Class didactic plain,6776-6428,False
GotteButiken.nu,2002-03-25,2002-04-24,72,43573,8714,SEK,3953030423906,Roll scarecrow retire,4704-4664,False
Konbetam,2021-05-08,2021-06-07,132,49757,9951,SEK,8835118882373,Sordid waves reply aromatic jagged cut,7277-9556,False
Condoncare,2012-07-21,2012-08-20,50,88493,17698,SEK,7880205159666,Picayune wail humorous,7853-5747,False
Fintexon,2001-03-07,2001-04-06,72,97924,19584,SEK,3546219266664,Pushy lamentable payment cause concentrate school,1082-8176,False
Tonlatline,2019-10-07,2019-11-06,196,95706,19141,SEK,2066675356157,Enormous crook hair futuristic brick fence taste,3626-3952,False
Cityelectronics,1989-03-20,1989-04-19,33,135731,27146,SEK,5372361256983,Daffy ashamed place tremble,1790-1315,False
GUBA,2022-04-23,2022-05-23,141,105572,21114,SEK,2572702806726,Sack female bow ball harmony nod,6232-4322,False
Volzim,2013-04-14,2013-05-14,165,90789,18157,SEK,1792643363899,Naughty sweater salt kick minute precious,6128-9344,False
Funholdings,1985-03-14,1985-04-13,49,85581,17116,SEK,3114971631888,Grip hope agree order,4197-1649,False
Konbetam,2023-12-24,2024-01-23,164,17491,3498,SEK,0641085216837,Graceful theory ambiguous rate precede busy mean,7277-9556,False
Hyper Laser Printer Studio,1989-08-25,1989-09-24,86,25623,5124,SEK,7206917870905,Scratch rub flame,5554-1742,False
Sommarkollot,2005-05-04,2005-06-03,39,83296,16659,SEK,0116568869717,Abandoned yummy abiding aromatic punch produce,3570-1150,False
Målarstugan,2004-03-24,2004-04-23,5,29310,5862,SEK,6703188938941,Picayune back fall savory allow writing,2673-2214,False
Nicklas Nyckel & Cykel,1986-05-23,1986-06-22,11,99711,19942,SEK,4943112017402,Hurry exuberant devilish flagrant collect,1523-7167,False
Management Consultant Shop,2011-05-31,2011-06-30,256,120625,24125,SEK,2578416703836,Bleach deer stranger burn cycle,6560-7251,False
Astrolith,1998-08-17,1998-09-16,7,59452,11890,SEK,9384598357985,Planes queen potato understood,5108-4697,False
EAcee,2007-08-27,2007-09-26,23,67664,13532,SEK,7093817181520,Drown cent lie spicy stir blushing alike,5561-2261,False
Management Consultant Shop,2000-03-29,2000-04-28,120,107611,21522,SEK,4673501347066,Apparel brass smoke synonymous,6560-7251,False
stimdexon,2000-09-07,2000-10-07,41,69463,13892,SEK,4276756065647,Stupendous jeans cagey puncture narrow end,4614-9134,False
Ganzbiolam,2003-03-23,2003-04-22,93,24412,4882,SEK,4684449476735,Summer last,4625-4918,False
Management Consultant Shop,2001-04-23,2001-05-23,133,121744,24348,SEK,4245121414574,Apathetic action,6560-7251,False
Uniis,2000-11-07,2000-12-07,16,92277,18455,SEK,0691790232850,Wrathful,4816-2408,False
HMD,2019-10-21,2019-11-20,103,143222,28644,SEK,6667106647340,Place,6664-8304,False
Vapor Invoicing,1985-02-11,1985-03-13,59,11664,2332,EUR,4046723616495,Slave steer roll punishment decide temper,5304-3816,True
Hyper Laser Printer Studio,2004-07-07,2004-08-06,267,28192,5638,SEK,0245953437994,Finger cloistered daughter slip friends depressed combative bury,5554-1742,False
Cogideo,1987-01-10,1987-02-09,77,43609,8721,SEK,6061044284087,Low marble,1846-5740,False
MonkeyFood & CO,2014-08-30,2014-09-29,140,76992,15398,SEK,5738559331152,Innate dazzling can kindly offbeat grip communicate carpenter,2053-2305,False
Sommarkollot,2021-02-09,2021-03-11,231,82241,16448,SEK,0670963248281,Foot drain safe dance well-to-do agreement influence,3570-1150,False
Dingtrax,2015-06-25,2015-07-25,98,62531,12506,SEK,7344075803903,Gorgeous moaning gold territory animated delight excite,7010-9491,False
Soltech,1997-02-26,1997-03-28,60,77710,15542,SEK,3238125486269,Mice canvas,5299-5164,False
Gerdas Gardin Sax och Lax,2013-03-01,2013-03-31,72,55178,11035,SEK,4094828255397,Tempt splendid dusty,2090-3571,False
Målarstugan,2008-06-01,2008-07-01,56,16760,3352,SEK,6599434388356,Greasy load military,2673-2214,False
Prombee,1996-10-23,1996-11-22,70,148968,29793,SEK,3148423698152,Door brown delightful,3982-5450,True
Konkity,2015-09-25,2015-10-25,28,50020,10004,SEK,7102137478357,Remove mom square,2160-2248,False
Skogstollens Media,2006-07-14,2006-08-13,134,153484,30696,SEK,4752717745428,Poor,2753-6556,False
